Product Type,Product ID,Product URL,Image URL,Article Number
sneakers,scotch-soda-cp1127617,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/scotch-soda-cp1127617.html
sneakers,gant-cp1114619,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/gant-cp1114619.html
sneakers,victoria-shoes-cp1296106,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/victoria-shoes-cp1296106.html
sneakers,victoria-shoes-cp1296105,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/victoria-shoes-cp1296105.html
sneakers,victoria-shoes-cp1296096,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/victoria-shoes-cp1296096.html
sneakers,skechers-cp1370349,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/skechers-cp1370349.html
sneakers,scotch-soda-cp1360975,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/scotch-soda-cp1360975.html
sneakers,skechers-cp1111211,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/skechers-cp1111211.html
sneakers,cafnoir-cp1100940,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/cafnoir-cp1100940.html
sneakers,scotch-soda-cp1202888,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/scotch-soda-cp1202888.html
sneakers,palladium-cp1568531,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/palladium-cp1568531.html
sneakers,vic-matie-cp1571294,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/vic-matie-cp1571294.html
sneakers,buffalo-cp1560360,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/buffalo-cp1560360.html
sneakers,apple-of-eden-cp1562584,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/apple-of-eden-cp1562584.html
sneakers,superga-cp1545267,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/superga-cp1545267.html
sneakers,buffalo-cp1511233,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/buffalo-cp1511233.html
sneakers,tamaris-cp1507354,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/tamaris-cp1507354.html
sneakers,tamaris-cp1506645,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/tamaris-cp1506645.html
sneakers,tamaris-cp1501850,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/tamaris-cp1501850.html
sneakers,apple-of-eden-cp1504945,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/apple-of-eden-cp1504945.html
sneakers,nero-giardini-cp1507495,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/nero-giardini-cp1507495.html
sneakers,tommy-hilfiger-cp1510696,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/tommy-hilfiger-cp1510696.html
sneakers,liu-jo-cp1511776,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/liu-jo-cp1511776.html
sneakers,nero-giardini-cp1507511,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/nero-giardini-cp1507511.html
sneakers,calvin-klein-cp1489619,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/calvin-klein-cp1489619.html
sneakers,fila-cp1450886,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/fila-cp1450886.html
sneakers,superga-cp938164,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/superga-cp938164.html
sneakers,superga-cp938161,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/superga-cp938161.html
sneakers,kennel-schmenger-cp1061481,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/kennel-schmenger-cp1061481.html
sneakers,red-rag-cp1107813,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/red-rag-cp1107813.html
sneakers,nike-cp1213437,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/nike-cp1213437.html
sneakers,ara-cp1549011,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/ara-cp1549011.html
sneakers,archivio-22-cp1189432,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/archivio-22-cp1189432.html
sneakers,archivio-22-cp1189424,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/archivio-22-cp1189424.html
sneakers,as98-cp1205631,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/as98-cp1205631.html
sneakers,buffalo-cp1579050,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/buffalo-cp1579050.html
sneakers,soliver-cp1501522,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/soliver-cp1501522.html
sneakers,stokton-cp1204987,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/stokton-cp1204987.html
sneakers,online-shoes-cp1290189,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/online-shoes-cp1290189.html
sneakers,palladium-cp1568560,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/palladium-cp1568560.html
sneakers,tamaris-cp1502962,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/tamaris-cp1502962.html
sneakers,british-knights-cp1512917,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/british-knights-cp1512917.html
sneakers,gerry-weber-cp1210833,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/gerry-weber-cp1210833.html
sneakers,skechers-cp1214288,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/skechers-cp1214288.html
sneakers,gabor-cp907906,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/gabor-cp907906.html
sneakers,la-strada-cp1142421,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/la-strada-cp1142421.html
sneakers,superga-cp934876,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/superga-cp934876.html
sneakers,gant-cp1383419,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/gant-cp1383419.html
sneakers,on-cp1344217,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/on-cp1344217.html
sneakers,on-cp1296646,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/on-cp1296646.html
sneakers,on-cp963377,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/on-cp963377.html
sneakers,on-cp1295979,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/on-cp1295979.html
sneakers,on-cp1293225,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/on-cp1293225.html
sneakers,on-cp1293209,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/on-cp1293209.html
sneakers,on-cp1549281,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/on-cp1549281.html
sneakers,new-balance-cp1541782,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/new-balance-cp1541782.html
sneakers,asics-cp1507133,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/asics-cp1507133.html
sneakers,adidas-cp1522280,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/adidas-cp1522280.html
sneakers,adidas-cp1491165,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/adidas-cp1491165.html
sneakers,new-balance-cp1176843,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/new-balance-cp1176843.html
sneakers,puma-cp1087275,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/puma-cp1087275.html
sneakers,adidas-cp1043698,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/adidas-cp1043698.html
sneakers,puma-cp1062176,https://www.schuhe.de/damen-must-haves-sneaker-world/produkt/puma-cp1062176.html
formal,hoegl-cp906820,https://www.schuhe.de/damen-must-haves-business-finest/produkt/hoegl-cp906820.html
formal,gabor-cp1257158,https://www.schuhe.de/damen-must-haves-business-finest/produkt/gabor-cp1257158.html
formal,hoegl-cp804293,https://www.schuhe.de/damen-must-haves-business-finest/produkt/hoegl-cp804293.html
formal,gianluca-pisati-cp1566132,https://www.schuhe.de/damen-must-haves-business-finest/produkt/gianluca-pisati-cp1566132.html
formal,lamica-cp1558309,https://www.schuhe.de/damen-must-haves-business-finest/produkt/lamica-cp1558309.html
formal,gianluca-pisati-cp1548616,https://www.schuhe.de/damen-must-haves-business-finest/produkt/gianluca-pisati-cp1548616.html
formal,paul-green-cp1549652,https://www.schuhe.de/damen-must-haves-business-finest/produkt/paul-green-cp1549652.html
formal,gabor-cp1077117,https://www.schuhe.de/damen-must-haves-business-finest/produkt/gabor-cp1077117.html
formal,brunate-cp1362967,https://www.schuhe.de/damen-must-haves-business-finest/produkt/brunate-cp1362967.html
formal,gianluca-pisati-cp1281099,https://www.schuhe.de/damen-must-haves-business-finest/produkt/gianluca-pisati-cp1281099.html
formal,caprice-cp1495793,https://www.schuhe.de/damen-must-haves-business-finest/produkt/caprice-cp1495793.html
formal,gabor-cp1279311,https://www.schuhe.de/damen-must-haves-business-finest/produkt/gabor-cp1279311.html
formal,paul-green-cp1210756,https://www.schuhe.de/damen-must-haves-business-finest/produkt/paul-green-cp1210756.html
formal,donna-carolina-cp956320,https://www.schuhe.de/damen-must-haves-business-finest/produkt/donna-carolina-cp956320.html
formal,paul-green-cp1197011,https://www.schuhe.de/damen-must-haves-business-finest/produkt/paul-green-cp1197011.html
formal,voile-blanche-cp1556986,https://www.schuhe.de/damen-must-haves-business-finest/produkt/voile-blanche-cp1556986.html
formal,gianluca-pisati-cp1555324,https://www.schuhe.de/damen-must-haves-business-finest/produkt/gianluca-pisati-cp1555324.html
formal,gabor-cp1511064,https://www.schuhe.de/damen-must-haves-business-finest/produkt/gabor-cp1511064.html
formal,gianluca-pisati-cp1552895,https://www.schuhe.de/damen-must-haves-business-finest/produkt/gianluca-pisati-cp1552895.html
formal,marco-tozzi-cp1501994,https://www.schuhe.de/damen-must-haves-business-finest/produkt/marco-tozzi-cp1501994.html
formal,gabor-cp1400966,https://www.schuhe.de/damen-must-haves-business-finest/produkt/gabor-cp1400966.html
formal,paul-green-cp1470660,https://www.schuhe.de/damen-must-haves-business-finest/produkt/paul-green-cp1470660.html
formal,tamaris-cp1184004,https://www.schuhe.de/damen-must-haves-business-finest/produkt/tamaris-cp1184004.html
formal,paul-green-cp1159193,https://www.schuhe.de/damen-must-haves-business-finest/produkt/paul-green-cp1159193.html
formal,tamaris-cp1502937,https://www.schuhe.de/damen-must-haves-business-finest/produkt/tamaris-cp1502937.html
formal,tamaris-cp1501077,https://www.schuhe.de/damen-must-haves-business-finest/produkt/tamaris-cp1501077.html
formal,caprice-cp1501778,https://www.schuhe.de/damen-must-haves-business-finest/produkt/caprice-cp1501778.html
formal,lorbac-cp1451835,https://www.schuhe.de/damen-must-haves-business-finest/produkt/lorbac-cp1451835.html
formal,marco-tozzi-cp1393681,https://www.schuhe.de/damen-must-haves-business-finest/produkt/marco-tozzi-cp1393681.html
formal,clarks-cp1401605,https://www.schuhe.de/damen-must-haves-business-finest/produkt/clarks-cp1401605.html
formal,gabor-cp1401073,https://www.schuhe.de/damen-must-haves-business-finest/produkt/gabor-cp1401073.html
formal,marco-tozzi-cp1497408,https://www.schuhe.de/damen-must-haves-business-finest/produkt/marco-tozzi-cp1497408.html
formal,marc-opolo-cp1388475,https://www.schuhe.de/damen-must-haves-business-finest/produkt/marc-opolo-cp1388475.html
formal,hoegl-cp1382429,https://www.schuhe.de/damen-must-haves-business-finest/produkt/hoegl-cp1382429.html
formal,hoegl-cp1382428,https://www.schuhe.de/damen-must-haves-business-finest/produkt/hoegl-cp1382428.html
formal,peter-kaiser-cp1377446,https://www.schuhe.de/damen-must-haves-business-finest/produkt/peter-kaiser-cp1377446.html
formal,marco-tozzi-cp1287491,https://www.schuhe.de/damen-must-haves-business-finest/produkt/marco-tozzi-cp1287491.html
formal,gabor-cp212763,https://www.schuhe.de/damen-must-haves-business-finest/produkt/gabor-cp212763.html
formal,marco-tozzi-cp1495769,https://www.schuhe.de/damen-must-haves-business-finest/produkt/marco-tozzi-cp1495769.html
formal,peter-kaiser-cp1387403,https://www.schuhe.de/damen-must-haves-business-finest/produkt/peter-kaiser-cp1387403.html
formal,lloyd-cp1309550,https://www.schuhe.de/damen-must-haves-business-finest/produkt/lloyd-cp1309550.html
formal,kennel-schmenger-cp806181,https://www.schuhe.de/damen-must-haves-business-finest/produkt/kennel-schmenger-cp806181.html
formal,gabor-cp903751,https://www.schuhe.de/damen-must-haves-business-finest/produkt/gabor-cp903751.html
formal,caprice-cp1391851,https://www.schuhe.de/damen-must-haves-business-finest/produkt/caprice-cp1391851.html
formal,evaluna-cp1430589,https://www.schuhe.de/damen-must-haves-business-finest/produkt/evaluna-cp1430589.html
formal,tamaris-cp1406214,https://www.schuhe.de/damen-must-haves-business-finest/produkt/tamaris-cp1406214.html
formal,steve-madden-cp1322627,https://www.schuhe.de/damen-must-haves-business-finest/produkt/steve-madden-cp1322627.html
formal,triver-flight-cp837152,https://www.schuhe.de/damen-must-haves-business-finest/produkt/triver-flight-cp837152.html
formal,paul-green-cp1171779,https://www.schuhe.de/damen-must-haves-business-finest/produkt/paul-green-cp1171779.html
formal,peter-kaiser-cp857261,https://www.schuhe.de/damen-must-haves-business-finest/produkt/peter-kaiser-cp857261.html
